    98.500    19.500     8.240     4.570
    98.500    19.600     8.240     4.570
    98.500    19.700     8.240     4.570
    98.500    19.800     8.240     4.570
    98.500    19.900     8.240     4.570
    98.500    20.000     8.240     4.570
    98.500    20.100     8.240     4.570
    98.500    20.200     8.240     4.570
    98.500    20.300     8.240     4.570
    98.500    20.400     8.240     4.570
    98.500    20.500     8.240     4.570
    98.500    20.600     8.240     4.570
    98.500    20.700     8.240     4.570
    98.500    20.800     8.240     4.570
    98.500    20.900     8.240     4.570
    98.500    21.000     8.240     4.570
    98.500    21.100     8.130     4.510
    98.500    21.200     8.130     4.510
    98.500    21.300     8.130     4.510
    98.500    21.400     8.130     4.510
    98.500    21.500     8.130     4.510
    98.500    21.600     8.130     4.510
    98.500    21.700     8.130     4.510
    98.500    21.800     8.130     4.510
    98.500    21.900     8.130     4.510
    98.500    22.000     8.130     4.510
    98.500    22.100     8.130     4.510
    98.500    22.200     8.130     4.510
    98.500    22.300     8.130     4.510
    98.500    22.400     8.130     4.510
    98.500    22.500     8.130     4.510
    98.600    19.500     8.240     4.570
    98.600    19.600     8.240     4.570
    98.600    19.700     8.240     4.570
    98.600    19.800     8.240     4.570
    98.600    19.900     8.240     4.570
    98.600    20.000     8.240     4.570
    98.600    20.100     8.240     4.570
    98.600    20.200     8.240     4.570
    98.600    20.300     8.240     4.570
    98.600    20.400     8.240     4.570
    98.600    20.500     8.240     4.570
    98.600    20.600     8.240     4.570
    98.600    20.700     8.240     4.570
    98.600    20.800     8.240     4.570
    98.600    20.900     8.240     4.570
    98.600    21.000     8.240     4.570
    98.600    21.100     8.130     4.510
    98.600    21.200     8.130     4.510
    98.600    21.300     8.130     4.510
    98.600    21.400     8.130     4.510
    98.600    21.500     8.130     4.510
    98.600    21.600     8.130     4.510
    98.600    21.700     8.130     4.510
    98.600    21.800     8.130     4.510
    98.600    21.900     8.130     4.510
    98.600    22.000     8.130     4.510
    98.600    22.100     8.130     4.510
    98.600    22.200     8.130     4.510
    98.600    22.300     8.130     4.510
    98.600    22.400     8.130     4.510
    98.600    22.500     8.130     4.510
    98.700    19.500     8.240     4.570
    98.700    19.600     8.240     4.570
    98.700    19.700     8.240     4.570
    98.700    19.800     8.240     4.570
    98.700    19.900     8.240     4.570
    98.700    20.000     8.240     4.570
    98.700    20.100     8.240     4.570
    98.700    20.200     8.240     4.570
    98.700    20.300     8.240     4.570
    98.700    20.400     8.240     4.570
    98.700    20.500     8.240     4.570
    98.700    20.600     8.240     4.570
    98.700    20.700     8.240     4.570
    98.700    20.800     8.240     4.570
    98.700    20.900     8.240     4.570
    98.700    21.000     8.240     4.570
    98.700    21.100     8.130     4.510
    98.700    21.200     8.130     4.510
    98.700    21.300     8.130     4.510
    98.700    21.400     8.130     4.510
    98.700    21.500     8.130     4.510
    98.700    21.600     8.130     4.510
    98.700    21.700     8.130     4.510
    98.700    21.800     8.130     4.510
    98.700    21.900     8.130     4.510
    98.700    22.000     8.130     4.510
    98.700    22.100     8.130     4.510
    98.700    22.200     8.130     4.510
    98.700    22.300     8.130     4.510
    98.700    22.400     8.130     4.510
    98.700    22.500     8.130     4.510
    98.800    19.500     8.240     4.570
    98.800    19.600     8.240     4.570
    98.800    19.700     8.240     4.570
    98.800    19.800     8.240     4.570
    98.800    19.900     8.240     4.570
    98.800    20.000     8.240     4.570
    98.800    20.100     8.240     4.570
    98.800    20.200     8.240     4.570
    98.800    20.300     8.240     4.570
    98.800    20.400     8.240     4.570
    98.800    20.500     8.240     4.570
    98.800    20.600     8.240     4.570
    98.800    20.700     8.240     4.570
    98.800    20.800     8.240     4.570
    98.800    20.900     8.240     4.570
    98.800    21.000     8.240     4.570
    98.800    21.100     8.130     4.510
    98.800    21.200     8.130     4.510
    98.800    21.300     8.130     4.510
    98.800    21.400     8.130     4.510
    98.800    21.500     8.130     4.510
    98.800    21.600     8.130     4.510
    98.800    21.700     8.130     4.510
    98.800    21.800     8.130     4.510
    98.800    21.900     8.130     4.510
    98.800    22.000     8.130     4.510
    98.800    22.100     8.130     4.510
    98.800    22.200     8.130     4.510
    98.800    22.300     8.130     4.510
    98.800    22.400     8.130     4.510
    98.800    22.500     8.130     4.510
    98.900    19.500     8.240     4.570
    98.900    19.600     8.240     4.570
    98.900    19.700     8.240     4.570
    98.900    19.800     8.240     4.570
    98.900    19.900     8.240     4.570
    98.900    20.000     8.240     4.570
    98.900    20.100     8.240     4.570
    98.900    20.200     8.240     4.570
    98.900    20.300     8.240     4.570
    98.900    20.400     8.240     4.570
    98.900    20.500     8.240     4.570
    98.900    20.600     8.240     4.570
    98.900    20.700     8.240     4.570
    98.900    20.800     8.240     4.570
    98.900    20.900     8.240     4.570
    98.900    21.000     8.240     4.570
    98.900    21.100     8.130     4.510
    98.900    21.200     8.130     4.510
    98.900    21.300     8.130     4.510
    98.900    21.400     8.130     4.510
    98.900    21.500     8.130     4.510
    98.900    21.600     8.130     4.510
    98.900    21.700     8.130     4.510
    98.900    21.800     8.130     4.510
    98.900    21.900     8.130     4.510
    98.900    22.000     8.130     4.510
    98.900    22.100     8.130     4.510
    98.900    22.200     8.130     4.510
    98.900    22.300     8.130     4.510
    98.900    22.400     8.130     4.510
    98.900    22.500     8.130     4.510
    99.000    19.500     8.150     4.520
    99.000    19.600     8.150     4.520
    99.000    19.700     8.150     4.520
    99.000    19.800     8.150     4.520
    99.000    19.900     8.150     4.520
    99.000    20.000     8.150     4.520
    99.000    20.100     7.950     4.420
    99.000    20.200     7.950     4.420
    99.000    20.300     7.950     4.420
    99.000    20.400     7.950     4.420
    99.000    20.500     7.950     4.420
    99.000    20.600     7.950     4.420
    99.000    20.700     7.950     4.420
    99.000    20.800     7.950     4.420
    99.000    20.900     7.950     4.420
    99.000    21.000     7.950     4.420
    99.000    21.100     8.010     4.450
    99.000    21.200     8.010     4.450
    99.000    21.300     8.010     4.450
    99.000    21.400     8.010     4.450
    99.000    21.500     8.010     4.450
    99.000    21.600     8.010     4.450
    99.000    21.700     8.010     4.450
    99.000    21.800     8.010     4.450
    99.000    21.900     8.010     4.450
    99.000    22.000     8.010     4.450
    99.000    22.100     8.010     4.450
    99.000    22.200     8.010     4.450
    99.000    22.300     8.010     4.450
    99.000    22.400     8.010     4.450
    99.000    22.500     8.010     4.450
    99.100    19.500     8.150     4.520
    99.100    19.600     8.150     4.520
    99.100    19.700     8.150     4.520
    99.100    19.800     8.150     4.520
    99.100    19.900     8.150     4.520
    99.100    20.000     8.150     4.520
    99.100    20.100     7.950     4.420
    99.100    20.200     7.950     4.420
    99.100    20.300     7.950     4.420
    99.100    20.400     7.950     4.420
    99.100    20.500     7.950     4.420
    99.100    20.600     7.950     4.420
    99.100    20.700     7.950     4.420
    99.100    20.800     7.950     4.420
    99.100    20.900     7.950     4.420
    99.100    21.000     7.950     4.420
    99.100    21.100     8.010     4.450
    99.100    21.200     8.010     4.450
    99.100    21.300     8.010     4.450
    99.100    21.400     8.010     4.450
    99.100    21.500     8.010     4.450
    99.100    21.600     8.010     4.450
    99.100    21.700     8.010     4.450
    99.100    21.800     8.010     4.450
    99.100    21.900     8.010     4.450
    99.100    22.000     8.010     4.450
    99.100    22.100     8.010     4.450
    99.100    22.200     8.010     4.450
    99.100    22.300     8.010     4.450
    99.100    22.400     8.010     4.450
    99.100    22.500     8.010     4.450
    99.200    19.500     8.150     4.520
    99.200    19.600     8.150     4.520
    99.200    19.700     8.150     4.520
    99.200    19.800     8.150     4.520
    99.200    19.900     8.150     4.520
    99.200    20.000     8.150     4.520
    99.200    20.100     7.950     4.420
    99.200    20.200     7.950     4.420
    99.200    20.300     7.950     4.420
    99.200    20.400     7.950     4.420
    99.200    20.500     7.950     4.420
    99.200    20.600     7.950     4.420
    99.200    20.700     7.950     4.420
    99.200    20.800     7.950     4.420
    99.200    20.900     7.950     4.420
    99.200    21.000     7.950     4.420
    99.200    21.100     8.010     4.450
    99.200    21.200     8.010     4.450
    99.200    21.300     8.010     4.450
    99.200    21.400     8.010     4.450
    99.200    21.500     8.010     4.450
    99.200    21.600     8.010     4.450
    99.200    21.700     8.010     4.450
    99.200    21.800     8.010     4.450
    99.200    21.900     8.010     4.450
    99.200    22.000     8.010     4.450
    99.200    22.100     8.010     4.450
    99.200    22.200     8.010     4.450
    99.200    22.300     8.010     4.450
    99.200    22.400     8.010     4.450
    99.200    22.500     8.010     4.450
    99.300    19.500     8.150     4.520
    99.300    19.600     8.150     4.520
    99.300    19.700     8.150     4.520
    99.300    19.800     8.150     4.520
    99.300    19.900     8.150     4.520
    99.300    20.000     8.150     4.520
    99.300    20.100     7.950     4.420
    99.300    20.200     7.950     4.420
    99.300    20.300     7.950     4.420
    99.300    20.400     7.950     4.420
    99.300    20.500     7.950     4.420
    99.300    20.600     7.950     4.420
    99.300    20.700     7.950     4.420
    99.300    20.800     7.950     4.420
    99.300    20.900     7.950     4.420
    99.300    21.000     7.950     4.420
    99.300    21.100     8.010     4.450
    99.300    21.200     8.010     4.450
    99.300    21.300     8.010     4.450
    99.300    21.400     8.010     4.450
    99.300    21.500     8.010     4.450
    99.300    21.600     8.010     4.450
    99.300    21.700     8.010     4.450
    99.300    21.800     8.010     4.450
    99.300    21.900     8.010     4.450
    99.300    22.000     8.010     4.450
    99.300    22.100     8.010     4.450
    99.300    22.200     8.010     4.450
    99.300    22.300     8.010     4.450
    99.300    22.400     8.010     4.450
    99.300    22.500     8.010     4.450
    99.400    19.500     8.150     4.520
    99.400    19.600     8.150     4.520
    99.400    19.700     8.150     4.520
    99.400    19.800     8.150     4.520
    99.400    19.900     8.150     4.520
    99.400    20.000     8.150     4.520
    99.400    20.100     7.950     4.420
    99.400    20.200     7.950     4.420
    99.400    20.300     7.950     4.420
    99.400    20.400     7.950     4.420
    99.400    20.500     7.950     4.420
    99.400    20.600     7.950     4.420
    99.400    20.700     7.950     4.420
    99.400    20.800     7.950     4.420
    99.400    20.900     7.950     4.420
    99.400    21.000     7.950     4.420
    99.400    21.100     8.010     4.450
    99.400    21.200     8.010     4.450
    99.400    21.300     8.010     4.450
    99.400    21.400     8.010     4.450
    99.400    21.500     8.010     4.450
    99.400    21.600     8.010     4.450
    99.400    21.700     8.010     4.450
    99.400    21.800     8.010     4.450
    99.400    21.900     8.010     4.450
    99.400    22.000     8.010     4.450
    99.400    22.100     8.010     4.450
    99.400    22.200     8.010     4.450
    99.400    22.300     8.010     4.450
    99.400    22.400     8.010     4.450
    99.400    22.500     8.010     4.450
    99.500    19.500     8.150     4.520
    99.500    19.600     8.150     4.520
    99.500    19.700     8.150     4.520
    99.500    19.800     8.150     4.520
    99.500    19.900     8.150     4.520
    99.500    20.000     8.150     4.520
    99.500    20.100     7.950     4.420
    99.500    20.200     7.950     4.420
    99.500    20.300     7.950     4.420
    99.500    20.400     7.950     4.420
    99.500    20.500     7.950     4.420
    99.500    20.600     7.950     4.420
    99.500    20.700     7.950     4.420
    99.500    20.800     7.950     4.420
    99.500    20.900     7.950     4.420
    99.500    21.000     7.950     4.420
    99.500    21.100     8.010     4.450
    99.500    21.200     8.010     4.450
    99.500    21.300     8.010     4.450
    99.500    21.400     8.010     4.450
    99.500    21.500     8.010     4.450
    99.500    21.600     8.010     4.450
    99.500    21.700     8.010     4.450
    99.500    21.800     8.010     4.450
    99.500    21.900     8.010     4.450
    99.500    22.000     8.010     4.450
    99.500    22.100     8.010     4.450
    99.500    22.200     8.010     4.450
    99.500    22.300     8.010     4.450
    99.500    22.400     8.010     4.450
    99.500    22.500     8.010     4.450
    99.600    19.500     8.150     4.520
    99.600    19.600     8.150     4.520
    99.600    19.700     8.150     4.520
    99.600    19.800     8.150     4.520
    99.600    19.900     8.150     4.520
    99.600    20.000     8.150     4.520
    99.600    20.100     7.950     4.420
    99.600    20.200     7.950     4.420
    99.600    20.300     7.950     4.420
    99.600    20.400     7.950     4.420
    99.600    20.500     7.950     4.420
    99.600    20.600     7.950     4.420
    99.600    20.700     7.950     4.420
    99.600    20.800     7.950     4.420
    99.600    20.900     7.950     4.420
    99.600    21.000     7.950     4.420
    99.600    21.100     8.010     4.450
    99.600    21.200     8.010     4.450
    99.600    21.300     8.010     4.450
    99.600    21.400     8.010     4.450
    99.600    21.500     8.010     4.450
    99.600    21.600     8.010     4.450
    99.600    21.700     8.010     4.450
    99.600    21.800     8.010     4.450
    99.600    21.900     8.010     4.450
    99.600    22.000     8.010     4.450
    99.600    22.100     8.010     4.450
    99.600    22.200     8.010     4.450
    99.600    22.300     8.010     4.450
    99.600    22.400     8.010     4.450
    99.600    22.500     8.010     4.450
    99.700    19.500     8.150     4.520
    99.700    19.600     8.150     4.520
    99.700    19.700     8.150     4.520
    99.700    19.800     8.150     4.520
    99.700    19.900     8.150     4.520
    99.700    20.000     8.150     4.520
    99.700    20.100     7.950     4.420
    99.700    20.200     7.950     4.420
    99.700    20.300     7.950     4.420
    99.700    20.400     7.950     4.420
    99.700    20.500     7.950     4.420
    99.700    20.600     7.950     4.420
    99.700    20.700     7.950     4.420
    99.700    20.800     7.950     4.420
    99.700    20.900     7.950     4.420
    99.700    21.000     7.950     4.420
    99.700    21.100     8.010     4.450
    99.700    21.200     8.010     4.450
    99.700    21.300     8.010     4.450
    99.700    21.400     8.010     4.450
    99.700    21.500     8.010     4.450
    99.700    21.600     8.010     4.450
    99.700    21.700     8.010     4.450
    99.700    21.800     8.010     4.450
    99.700    21.900     8.010     4.450
    99.700    22.000     8.010     4.450
    99.700    22.100     8.010     4.450
    99.700    22.200     8.010     4.450
    99.700    22.300     8.010     4.450
    99.700    22.400     8.010     4.450
    99.700    22.500     8.010     4.450
    99.800    19.500     8.150     4.520
    99.800    19.600     8.150     4.520
    99.800    19.700     8.150     4.520
    99.800    19.800     8.150     4.520
    99.800    19.900     8.150     4.520
    99.800    20.000     8.150     4.520
    99.800    20.100     7.950     4.420
    99.800    20.200     7.950     4.420
    99.800    20.300     7.950     4.420
    99.800    20.400     7.950     4.420
    99.800    20.500     7.950     4.420
    99.800    20.600     7.950     4.420
    99.800    20.700     7.950     4.420
    99.800    20.800     7.950     4.420
    99.800    20.900     7.950     4.420
    99.800    21.000     7.950     4.420
    99.800    21.100     8.010     4.450
    99.800    21.200     8.010     4.450
    99.800    21.300     8.010     4.450
